NCESID,StudentTestID,StudentLocalID,StudentGradeLevel,TestDate,TestName,TestTypeName,TestSubjectName,TestGradeLevel,Score1Label,Score1Type,Score1Value,Score2Label,Score2Type,Score2Value,Score3Label,Score3Type,Score3Value,Score4Label,Score4Type,Score4Value
373737,1840594,missing,4,4/1/13,MCAS,MCAS ELA,ELA,4,Performance Level,Level,3-NI,Scaled Score,Scale,222,CPI,Scale,50,,,
373737,1840594,missing,4,5/1/13,MCAS,MCAS Math,Math,4,Performance Level,Level,3-NI,Scaled Score,Scale,232,CPI,Scale,75,,,
373737,1353200,missing,4,4/1/13,MCAS,MCAS ELA,ELA,4,Performance Level,Level,3-NI,Scaled Score,Scale,236,CPI,Scale,75,,,
373737,1353200,missing,4,5/1/13,MCAS,MCAS Math,Math,4,Performance Level,Level,4-P,Scaled Score,Scale,252,CPI,Scale,100,,,
373737,1239520,missing,4,4/1/13,MCAS,MCAS ELA,ELA,4,Performance Level,Level,3-NI,Scaled Score,Scale,220,CPI,Scale,50,,,
373737,1239520,missing,4,5/1/13,MCAS,MCAS Math,Math,4,Performance Level,Level,3-NI,Scaled Score,Scale,220,CPI,Scale,50,,,
373737,1635577,missing,4,4/1/13,MCAS,MCAS ELA,ELA,4,Performance Level,Level,5-A,Scaled Score,Scale,280,CPI,Scale,100,,,
373737,1635577,missing,4,5/1/13,MCAS,MCAS Math,Math,4,Performance Level,Level,5-A,Scaled Score,Scale,274,CPI,Scale,100,,,
373737,1834522,missing,4,4/1/13,MCAS,MCAS ELA,ELA,4,Performance Level,Level,4-P,Scaled Score,Scale,246,CPI,Scale,100,,,
373737,1834522,missing,4,5/1/13,MCAS,MCAS Math,Math,4,Performance Level,Level,5-A,Scaled Score,Scale,262,CPI,Scale,100,,,
373737,1743033,missing,4,4/1/13,MCAS,MCAS ELA,ELA,4,Performance Level,Level,4-P,Scaled Score,Scale,242,CPI,Scale,100,,,
373737,1743033,missing,4,5/1/13,MCAS,MCAS Math,Math,4,Performance Level,Level,5-A,Scaled Score,Scale,264,CPI,Scale,100,,,
373737,1750710,missing,4,4/1/13,MCAS,MCAS ELA,ELA,4,Performance Level,Level,4-P,Scaled Score,Scale,256,CPI,Scale,100,,,
373737,1750710,missing,4,5/1/13,MCAS,MCAS Math,Math,4,Performance Level,Level,5-A,Scaled Score,Scale,264,CPI,Scale,100,,,
373737,1880895,missing,4,4/1/13,MCAS,MCAS ELA,ELA,4,Performance Level,Level,4-P,Scaled Score,Scale,258,CPI,Scale,100,,,
373737,1880895,missing,4,5/1/13,MCAS,MCAS Math,Math,4,Performance Level,Level,5-A,Scaled Score,Scale,270,CPI,Scale,100,,,
373737,1632172,missing,4,4/1/13,MCAS,MCAS ELA,ELA,4,Performance Level,Level,5-A,Scaled Score,Scale,270,CPI,Scale,100,,,
373737,1632172,missing,4,5/1/13,MCAS,MCAS Math,Math,4,Performance Level,Level,5-A,Scaled Score,Scale,274,CPI,Scale,100,,,
373737,1571630,missing,4,4/1/13,MCAS,MCAS ELA,ELA,4,Performance Level,Level,4-P,Scaled Score,Scale,244,CPI,Scale,100,,,
373737,1571630,missing,4,5/1/13,MCAS,MCAS Math,Math,4,Performance Level,Level,5-A,Scaled Score,Scale,260,CPI,Scale,100,,,
373737,1379819,missing,4,4/1/13,MCAS,MCAS ELA,ELA,4,Performance Level,Level,4-P,Scaled Score,Scale,252,CPI,Scale,100,,,
373737,1379819,missing,4,5/1/13,MCAS,MCAS Math,Math,4,Performance Level,Level,4-P,Scaled Score,Scale,250,CPI,Scale,100,,,
373737,1273897,missing,4,4/1/13,MCAS,MCAS ELA,ELA,4,Performance Level,Level,3-NI,Scaled Score,Scale,232,CPI,Scale,75,,,
373737,1273897,missing,4,5/1/13,MCAS,MCAS Math,Math,4,Performance Level,Level,4-P,Scaled Score,Scale,242,CPI,Scale,100,,,
373737,1660973,missing,4,4/1/13,MCAS,MCAS ELA,ELA,4,Performance Level,Level,3-NI,Scaled Score,Scale,226,CPI,Scale,50,,,
373737,1660973,missing,4,5/1/13,MCAS,MCAS Math,Math,4,Performance Level,Level,3-NI,Scaled Score,Scale,224,CPI,Scale,50,,,
373737,1304128,missing,4,4/1/13,MCAS,MCAS ELA,ELA,4,Performance Level,Level,4-P,Scaled Score,Scale,258,CPI,Scale,100,,,
373737,1304128,missing,4,5/1/13,MCAS,MCAS Math,Math,4,Performance Level,Level,4-P,Scaled Score,Scale,244,CPI,Scale,100,,,
373737,1705118,missing,4,4/1/13,MCAS,MCAS ELA,ELA,4,Performance Level,Level,4-P,Scaled Score,Scale,252,CPI,Scale,100,,,
373737,1705118,missing,4,5/1/13,MCAS,MCAS Math,Math,4,Performance Level,Level,5-A,Scaled Score,Scale,266,CPI,Scale,100,,,
373737,1550512,missing,4,4/1/13,MCAS,MCAS ELA,ELA,4,Performance Level,Level,4-P,Scaled Score,Scale,256,CPI,Scale,100,,,
373737,1550512,missing,4,5/1/13,MCAS,MCAS Math,Math,4,Performance Level,Level,4-P,Scaled Score,Scale,240,CPI,Scale,100,,,
373737,1580691,missing,4,4/1/13,MCAS,MCAS ELA,ELA,4,Performance Level,Level,3-NI,Scaled Score,Scale,234,CPI,Scale,75,,,
373737,1580691,missing,4,5/1/13,MCAS,MCAS Math,Math,4,Performance Level,Level,3-NI,Scaled Score,Scale,236,CPI,Scale,75,,,
373737,1245022,missing,4,4/1/13,MCAS,MCAS ELA,ELA,4,Performance Level,Level,3-NI,Scaled Score,Scale,238,CPI,Scale,75,,,
373737,1245022,missing,4,5/1/13,MCAS,MCAS Math,Math,4,Performance Level,Level,3-NI,Scaled Score,Scale,230,CPI,Scale,75,,,
373737,1455071,missing,4,4/1/13,MCAS,MCAS ELA,ELA,4,Performance Level,Level,4-P,Scaled Score,Scale,244,CPI,Scale,100,,,
373737,1455071,missing,4,5/1/13,MCAS,MCAS Math,Math,4,Performance Level,Level,3-NI,Scaled Score,Scale,226,CPI,Scale,50,,,
373737,1149146,missing,4,4/1/13,MCAS,MCAS ELA,ELA,4,Performance Level,Level,3-NI,Scaled Score,Scale,238,CPI,Scale,75,,,
373737,1149146,missing,4,5/1/13,MCAS,MCAS Math,Math,4,Performance Level,Level,4-P,Scaled Score,Scale,252,CPI,Scale,100,,,
373737,1600107,missing,4,4/1/13,MCAS,MCAS ELA,ELA,4,Performance Level,Level,2-W,Scaled Score,Scale,210,CPI,Scale,25,,,
373737,1600107,missing,4,5/1/13,MCAS,MCAS Math,Math,4,Performance Level,Level,2-W,Scaled Score,Scale,214,CPI,Scale,25,,,
373737,1774343,missing,4,4/1/13,MCAS,MCAS ELA,ELA,4,Performance Level,Level,2-W,Scaled Score,Scale,218,CPI,Scale,25,,,
373737,1774343,missing,4,5/1/13,MCAS,MCAS Math,Math,4,Performance Level,Level,3-NI,Scaled Score,Scale,236,CPI,Scale,75,,,
373737,1973492,missing,4,4/1/13,MCAS,MCAS ELA,ELA,4,Performance Level,Level,4-P,Scaled Score,Scale,242,CPI,Scale,100,,,
373737,1973492,missing,4,5/1/13,MCAS,MCAS Math,Math,4,Performance Level,Level,4-P,Scaled Score,Scale,244,CPI,Scale,100,,,
373737,1733399,missing,4,4/1/13,MCAS,MCAS ELA,ELA,4,Performance Level,Level,2-W,Scaled Score,Scale,216,CPI,Scale,25,,,
373737,1733399,missing,4,5/1/13,MCAS,MCAS Math,Math,4,Performance Level,Level,3-NI,Scaled Score,Scale,226,CPI,Scale,50,,,
373737,1260172,missing,4,4/1/13,MCAS,MCAS ELA,ELA,4,Performance Level,Level,3-NI,Scaled Score,Scale,232,CPI,Scale,75,,,
373737,1260172,missing,4,5/1/13,MCAS,MCAS Math,Math,4,Performance Level,Level,3-NI,Scaled Score,Scale,228,CPI,Scale,50,,,
373737,1224740,missing,4,4/1/13,MCAS,MCAS ELA,ELA,4,Performance Level,Level,4-P,Scaled Score,Scale,242,CPI,Scale,100,,,
373737,1224740,missing,4,5/1/13,MCAS,MCAS Math,Math,4,Performance Level,Level,4-P,Scaled Score,Scale,258,CPI,Scale,100,,,
373737,1254894,missing,4,4/1/13,MCAS,MCAS ELA,ELA,4,Performance Level,Level,5-A,Scaled Score,Scale,262,CPI,Scale,100,,,
373737,1254894,missing,4,5/1/13,MCAS,MCAS Math,Math,4,Performance Level,Level,5-A,Scaled Score,Scale,266,CPI,Scale,100,,,
373737,1329871,missing,4,4/1/13,MCAS,MCAS ELA,ELA,4,Performance Level,Level,4-P,Scaled Score,Scale,256,CPI,Scale,100,,,
373737,1329871,missing,4,5/1/13,MCAS,MCAS Math,Math,4,Performance Level,Level,5-A,Scaled Score,Scale,262,CPI,Scale,100,,,
373737,1543359,missing,4,4/1/13,MCAS,MCAS ELA,ELA,4,Performance Level,Level,5-A,Scaled Score,Scale,280,CPI,Scale,100,,,
373737,1543359,missing,4,5/1/13,MCAS,MCAS Math,Math,4,Performance Level,Level,5-A,Scaled Score,Scale,266,CPI,Scale,100,,,
373737,1043471,missing,4,4/1/13,MCAS,MCAS ELA,ELA,4,Performance Level,Level,5-A,Scaled Score,Scale,270,CPI,Scale,100,,,
373737,1043471,missing,4,5/1/13,MCAS,MCAS Math,Math,4,Performance Level,Level,5-A,Scaled Score,Scale,270,CPI,Scale,100,,,
373737,1507109,missing,4,4/1/13,MCAS,MCAS ELA,ELA,4,Performance Level,Level,4-P,Scaled Score,Scale,240,CPI,Scale,100,,,
373737,1507109,missing,4,5/1/13,MCAS,MCAS Math,Math,4,Performance Level,Level,4-P,Scaled Score,Scale,240,CPI,Scale,100,,,
373737,1988690,missing,4,4/1/13,MCAS,MCAS ELA,ELA,4,Performance Level,Level,3-NI,Scaled Score,Scale,224,CPI,Scale,50,,,
373737,1988690,missing,4,5/1/13,MCAS,MCAS Math,Math,4,Performance Level,Level,4-P,Scaled Score,Scale,240,CPI,Scale,100,,,
373737,1902765,missing,4,4/1/13,MCAS,MCAS ELA,ELA,4,Performance Level,Level,4-P,Scaled Score,Scale,244,CPI,Scale,100,,,
373737,1902765,missing,4,5/1/13,MCAS,MCAS Math,Math,4,Performance Level,Level,5-A,Scaled Score,Scale,266,CPI,Scale,100,,,
373737,1217200,missing,4,4/1/13,MCAS,MCAS ELA,ELA,4,Performance Level,Level,4-P,Scaled Score,Scale,244,CPI,Scale,100,,,
373737,1217200,missing,4,5/1/13,MCAS,MCAS Math,Math,4,Performance Level,Level,5-A,Scaled Score,Scale,260,CPI,Scale,100,,,
373737,1562406,missing,4,4/1/13,MCAS,MCAS ELA,ELA,4,Performance Level,Level,4-P,Scaled Score,Scale,246,CPI,Scale,100,,,
373737,1562406,missing,4,5/1/13,MCAS,MCAS Math,Math,4,Performance Level,Level,4-P,Scaled Score,Scale,258,CPI,Scale,100,,,
373737,1258141,missing,4,4/1/13,MCAS,MCAS ELA,ELA,4,Performance Level,Level,4-P,Scaled Score,Scale,242,CPI,Scale,100,,,
373737,1258141,missing,4,5/1/13,MCAS,MCAS Math,Math,4,Performance Level,Level,4-P,Scaled Score,Scale,240,CPI,Scale,100,,,
373737,1430029,missing,4,4/1/13,MCAS,MCAS ELA,ELA,4,Performance Level,Level,3-NI,Scaled Score,Scale,230,CPI,Scale,75,,,
373737,1430029,missing,4,5/1/13,MCAS,MCAS Math,Math,4,Performance Level,Level,5-A,Scaled Score,Scale,262,CPI,Scale,100,,,
373737,1909812,missing,4,4/1/13,MCAS,MCAS ELA,ELA,4,Performance Level,Level,3-NI,Scaled Score,Scale,234,CPI,Scale,75,,,
373737,1909812,missing,4,5/1/13,MCAS,MCAS Math,Math,4,Performance Level,Level,4-P,Scaled Score,Scale,258,CPI,Scale,100,,,
373737,1863014,missing,4,4/1/13,MCAS,MCAS ELA,ELA,4,Performance Level,Level,4-P,Scaled Score,Scale,248,CPI,Scale,100,,,
373737,1863014,missing,4,5/1/13,MCAS,MCAS Math,Math,4,Performance Level,Level,5-A,Scaled Score,Scale,280,CPI,Scale,100,,,
373737,1780665,missing,4,4/1/13,MCAS,MCAS ELA,ELA,4,Performance Level,Level,2-W,Scaled Score,Scale,218,CPI,Scale,25,,,
373737,1780665,missing,4,5/1/13,MCAS,MCAS Math,Math,4,Performance Level,Level,3-NI,Scaled Score,Scale,220,CPI,Scale,50,,,
373737,1291388,missing,5,4/1/13,MCAS,MCAS ELA,ELA,5,Performance Level,Level,3-NI,Scaled Score,Scale,230,CPI,Scale,75,,,
373737,1291388,missing,5,5/1/13,MCAS,MCAS Math,Math,5,Performance Level,Level,5-A,Scaled Score,Scale,264,CPI,Scale,100,,,
373737,1291388,missing,5,6/1/13,MCAS,MCAS Science,Science,5,Performance Level,Level,3-NI,Scaled Score,Scale,236,CPI,Scale,75,,,
373737,1043124,missing,5,4/1/13,MCAS,MCAS ELA,ELA,5,Performance Level,Level,4-P,Scaled Score,Scale,252,CPI,Scale,100,,,
373737,1043124,missing,5,5/1/13,MCAS,MCAS Math,Math,5,Performance Level,Level,4-P,Scaled Score,Scale,246,CPI,Scale,100,,,
373737,1043124,missing,5,6/1/13,MCAS,MCAS Science,Science,5,Performance Level,Level,4-P,Scaled Score,Scale,252,CPI,Scale,100,,,
373737,1174099,missing,5,4/1/13,MCAS,MCAS ELA,ELA,5,Performance Level,Level,4-P,Scaled Score,Scale,248,CPI,Scale,100,,,
373737,1174099,missing,5,5/1/13,MCAS,MCAS Math,Math,5,Performance Level,Level,5-A,Scaled Score,Scale,262,CPI,Scale,100,,,
373737,1174099,missing,5,6/1/13,MCAS,MCAS Science,Science,5,Performance Level,Level,4-P,Scaled Score,Scale,252,CPI,Scale,100,,,
373737,1225377,missing,5,4/1/13,MCAS,MCAS ELA,ELA,5,Performance Level,Level,4-P,Scaled Score,Scale,244,CPI,Scale,100,,,
373737,1225377,missing,5,5/1/13,MCAS,MCAS Math,Math,5,Performance Level,Level,5-A,Scaled Score,Scale,264,CPI,Scale,100,,,
373737,1225377,missing,5,6/1/13,MCAS,MCAS Science,Science,5,Performance Level,Level,4-P,Scaled Score,Scale,252,CPI,Scale,100,,,
373737,1646923,missing,5,4/1/13,MCAS,MCAS ELA,ELA,5,Performance Level,Level,4-P,Scaled Score,Scale,240,CPI,Scale,100,,,
373737,1646923,missing,5,5/1/13,MCAS,MCAS Math,Math,5,Performance Level,Level,4-P,Scaled Score,Scale,248,CPI,Scale,100,,,
373737,1646923,missing,5,6/1/13,MCAS,MCAS Science,Science,5,Performance Level,Level,5-A,Scaled Score,Scale,262,CPI,Scale,100,,,
373737,1426481,missing,5,4/1/13,MCAS,MCAS ELA,ELA,5,Performance Level,Level,4-P,Scaled Score,Scale,252,CPI,Scale,100,,,
373737,1426481,missing,5,5/1/13,MCAS,MCAS Math,Math,5,Performance Level,Level,5-A,Scaled Score,Scale,264,CPI,Scale,100,,,
373737,1426481,missing,5,6/1/13,MCAS,MCAS Science,Science,5,Performance Level,Level,5-A,Scaled Score,Scale,266,CPI,Scale,100,,,
373737,1945046,missing,5,4/1/13,MCAS,MCAS ELA,ELA,5,Performance Level,Level,5-A,Scaled Score,Scale,272,CPI,Scale,100,,,
373737,1945046,missing,5,5/1/13,MCAS,MCAS Math,Math,5,Performance Level,Level,5-A,Scaled Score,Scale,266,CPI,Scale,100,,,
373737,1945046,missing,5,6/1/13,MCAS,MCAS Science,Science,5,Performance Level,Level,5-A,Scaled Score,Scale,266,CPI,Scale,100,,,
373737,1266816,missing,5,4/1/13,MCAS,MCAS ELA,ELA,5,Performance Level,Level,4-P,Scaled Score,Scale,250,CPI,Scale,100,,,
373737,1266816,missing,5,5/1/13,MCAS,MCAS Math,Math,5,Performance Level,Level,4-P,Scaled Score,Scale,246,CPI,Scale,100,,,
373737,1266816,missing,5,6/1/13,MCAS,MCAS Science,Science,5,Performance Level,Level,5-A,Scaled Score,Scale,260,CPI,Scale,100,,,
373737,1691641,missing,5,4/1/13,MCAS,MCAS ELA,ELA,5,Performance Level,Level,4-P,Scaled Score,Scale,252,CPI,Scale,100,,,
373737,1691641,missing,5,5/1/13,MCAS,MCAS Math,Math,5,Performance Level,Level,4-P,Scaled Score,Scale,258,CPI,Scale,100,,,
373737,1691641,missing,5,6/1/13,MCAS,MCAS Science,Science,5,Performance Level,Level,5-A,Scaled Score,Scale,260,CPI,Scale,100,,,
373737,1246792,missing,5,4/1/13,MCAS,MCAS ELA,ELA,5,Performance Level,Level,4-P,Scaled Score,Scale,244,CPI,Scale,100,,,
373737,1246792,missing,5,5/1/13,MCAS,MCAS Math,Math,5,Performance Level,Level,4-P,Scaled Score,Scale,244,CPI,Scale,100,,,
373737,1246792,missing,5,6/1/13,MCAS,MCAS Science,Science,5,Performance Level,Level,3-NI,Scaled Score,Scale,236,CPI,Scale,75,,,
373737,1623850,missing,5,4/1/13,MCAS,MCAS ELA,ELA,5,Performance Level,Level,4-P,Scaled Score,Scale,242,CPI,Scale,100,,,
373737,1623850,missing,5,5/1/13,MCAS,MCAS Math,Math,5,Performance Level,Level,4-P,Scaled Score,Scale,244,CPI,Scale,100,,,
373737,1623850,missing,5,6/1/13,MCAS,MCAS Science,Science,5,Performance Level,Level,3-NI,Scaled Score,Scale,232,CPI,Scale,75,,,
373737,1694121,missing,5,4/1/13,MCAS,MCAS ELA,ELA,5,Performance Level,Level,4-P,Scaled Score,Scale,246,CPI,Scale,100,,,
373737,1694121,missing,5,5/1/13,MCAS,MCAS Math,Math,5,Performance Level,Level,4-P,Scaled Score,Scale,244,CPI,Scale,100,,,
373737,1694121,missing,5,6/1/13,MCAS,MCAS Science,Science,5,Performance Level,Level,4-P,Scaled Score,Scale,258,CPI,Scale,100,,,
373737,1563647,missing,5,4/1/13,MCAS,MCAS ELA,ELA,5,Performance Level,Level,4-P,Scaled Score,Scale,240,CPI,Scale,100,,,
373737,1563647,missing,5,5/1/13,MCAS,MCAS Math,Math,5,Performance Level,Level,4-P,Scaled Score,Scale,244,CPI,Scale,100,,,
373737,1563647,missing,5,6/1/13,MCAS,MCAS Science,Science,5,Performance Level,Level,4-P,Scaled Score,Scale,240,CPI,Scale,100,,,
373737,1808708,missing,5,4/1/13,MCAS,MCAS ELA,ELA,5,Performance Level,Level,5-A,Scaled Score,Scale,280,CPI,Scale,100,,,
373737,1808708,missing,5,5/1/13,MCAS,MCAS Math,Math,5,Performance Level,Level,5-A,Scaled Score,Scale,264,CPI,Scale,100,,,
373737,1808708,missing,5,6/1/13,MCAS,MCAS Science,Science,5,Performance Level,Level,5-A,Scaled Score,Scale,264,CPI,Scale,100,,,
373737,1247769,missing,5,4/1/13,MCAS,MCAS ELA,ELA,5,Performance Level,Level,3-NI,Scaled Score,Scale,228,CPI,Scale,50,,,
373737,1247769,missing,5,5/1/13,MCAS,MCAS Math,Math,5,Performance Level,Level,2-W,Scaled Score,Scale,218,CPI,Scale,25,,,
373737,1247769,missing,5,6/1/13,MCAS,MCAS Science,Science,5,Performance Level,Level,3-NI,Scaled Score,Scale,222,CPI,Scale,50,,,
373737,1820838,missing,5,4/1/13,MCAS,MCAS ELA,ELA,5,Performance Level,Level,3-NI,Scaled Score,Scale,238,CPI,Scale,75,,,
373737,1820838,missing,5,5/1/13,MCAS,MCAS Math,Math,5,Performance Level,Level,4-P,Scaled Score,Scale,254,CPI,Scale,100,,,
373737,1820838,missing,5,6/1/13,MCAS,MCAS Science,Science,5,Performance Level,Level,3-NI,Scaled Score,Scale,224,CPI,Scale,50,,,
373737,1086539,missing,5,4/1/13,MCAS,MCAS ELA,ELA,5,Performance Level,Level,4-P,Scaled Score,Scale,250,CPI,Scale,100,,,
373737,1086539,missing,5,5/1/13,MCAS,MCAS Math,Math,5,Performance Level,Level,5-A,Scaled Score,Scale,264,CPI,Scale,100,,,
373737,1086539,missing,5,6/1/13,MCAS,MCAS Science,Science,5,Performance Level,Level,5-A,Scaled Score,Scale,264,CPI,Scale,100,,,
373737,1653221,missing,5,4/1/13,MCAS,MCAS ELA,ELA,5,Performance Level,Level,5-A,Scaled Score,Scale,276,CPI,Scale,100,,,
373737,1653221,missing,5,5/1/13,MCAS,MCAS Math,Math,5,Performance Level,Level,5-A,Scaled Score,Scale,268,CPI,Scale,100,,,
373737,1653221,missing,5,6/1/13,MCAS,MCAS Science,Science,5,Performance Level,Level,5-A,Scaled Score,Scale,268,CPI,Scale,100,,,
373737,1128718,missing,5,4/1/13,MCAS,MCAS ELA,ELA,5,Performance Level,Level,4-P,Scaled Score,Scale,248,CPI,Scale,100,,,
373737,1128718,missing,5,5/1/13,MCAS,MCAS Math,Math,5,Performance Level,Level,4-P,Scaled Score,Scale,244,CPI,Scale,100,,,
373737,1128718,missing,5,6/1/13,MCAS,MCAS Science,Science,5,Performance Level,Level,4-P,Scaled Score,Scale,248,CPI,Scale,100,,,
373737,1284849,missing,5,4/1/13,MCAS,MCAS ELA,ELA,5,Performance Level,Level,3-NI,Scaled Score,Scale,232,CPI,Scale,75,,,
373737,1284849,missing,5,5/1/13,MCAS,MCAS Math,Math,5,Performance Level,Level,3-NI,Scaled Score,Scale,226,CPI,Scale,50,,,
373737,1284849,missing,5,6/1/13,MCAS,MCAS Science,Science,5,Performance Level,Level,3-NI,Scaled Score,Scale,226,CPI,Scale,50,,,
373737,1430261,missing,5,4/1/13,MCAS,MCAS ELA,ELA,5,Performance Level,Level,3-NI,Scaled Score,Scale,234,CPI,Scale,75,,,
373737,1430261,missing,5,5/1/13,MCAS,MCAS Math,Math,5,Performance Level,Level,4-P,Scaled Score,Scale,252,CPI,Scale,100,,,
373737,1430261,missing,5,6/1/13,MCAS,MCAS Science,Science,5,Performance Level,Level,3-NI,Scaled Score,Scale,234,CPI,Scale,75,,,
373737,1545762,missing,5,4/1/13,MCAS,MCAS ELA,ELA,5,Performance Level,Level,4-P,Scaled Score,Scale,244,CPI,Scale,100,,,
373737,1545762,missing,5,5/1/13,MCAS,MCAS Math,Math,5,Performance Level,Level,3-NI,Scaled Score,Scale,226,CPI,Scale,50,,,
373737,1545762,missing,5,6/1/13,MCAS,MCAS Science,Science,5,Performance Level,Level,3-NI,Scaled Score,Scale,222,CPI,Scale,50,,,
373737,1038775,missing,5,4/1/13,MCAS,MCAS ELA,ELA,5,Performance Level,Level,4-P,Scaled Score,Scale,244,CPI,Scale,100,,,
373737,1038775,missing,5,5/1/13,MCAS,MCAS Math,Math,5,Performance Level,Level,3-NI,Scaled Score,Scale,224,CPI,Scale,50,,,
373737,1038775,missing,5,6/1/13,MCAS,MCAS Science,Science,5,Performance Level,Level,3-NI,Scaled Score,Scale,238,CPI,Scale,75,,,
373737,1824583,missing,5,4/1/13,MCAS,MCAS ELA,ELA,5,Performance Level,Level,4-P,Scaled Score,Scale,250,CPI,Scale,100,,,
373737,1824583,missing,5,5/1/13,MCAS,MCAS Math,Math,5,Performance Level,Level,4-P,Scaled Score,Scale,248,CPI,Scale,100,,,
373737,1824583,missing,5,6/1/13,MCAS,MCAS Science,Science,5,Performance Level,Level,4-P,Scaled Score,Scale,250,CPI,Scale,100,,,
373737,1941592,missing,5,4/1/13,MCAS,MCAS ELA,ELA,5,Performance Level,Level,3-NI,Scaled Score,Scale,238,CPI,Scale,75,,,
373737,1941592,missing,5,5/1/13,MCAS,MCAS Math,Math,5,Performance Level,Level,4-P,Scaled Score,Scale,244,CPI,Scale,100,,,
373737,1941592,missing,5,6/1/13,MCAS,MCAS Science,Science,5,Performance Level,Level,4-P,Scaled Score,Scale,248,CPI,Scale,100,,,
373737,1791531,missing,5,4/1/13,MCAS,MCAS ELA,ELA,5,Performance Level,Level,5-A,Scaled Score,Scale,280,CPI,Scale,100,,,
373737,1791531,missing,5,5/1/13,MCAS,MCAS Math,Math,5,Performance Level,Level,5-A,Scaled Score,Scale,266,CPI,Scale,100,,,
373737,1791531,missing,5,6/1/13,MCAS,MCAS Science,Science,5,Performance Level,Level,4-P,Scaled Score,Scale,250,CPI,Scale,100,,,
373737,1294108,missing,5,4/1/13,MCAS,MCAS ELA,ELA,5,Performance Level,Level,4-P,Scaled Score,Scale,250,CPI,Scale,100,,,
373737,1294108,missing,5,5/1/13,MCAS,MCAS Math,Math,5,Performance Level,Level,4-P,Scaled Score,Scale,248,CPI,Scale,100,,,
373737,1294108,missing,5,6/1/13,MCAS,MCAS Science,Science,5,Performance Level,Level,4-P,Scaled Score,Scale,258,CPI,Scale,100,,,
373737,1352030,missing,5,4/1/13,MCAS,MCAS ELA,ELA,5,Performance Level,Level,5-A,Scaled Score,Scale,260,CPI,Scale,100,,,
373737,1352030,missing,5,5/1/13,MCAS,MCAS Math,Math,5,Performance Level,Level,5-A,Scaled Score,Scale,262,CPI,Scale,100,,,
373737,1352030,missing,5,6/1/13,MCAS,MCAS Science,Science,5,Performance Level,Level,5-A,Scaled Score,Scale,278,CPI,Scale,100,,,
373737,1625211,missing,5,4/1/13,MCAS,MCAS ELA,ELA,5,Performance Level,Level,4-P,Scaled Score,Scale,250,CPI,Scale,100,,,
373737,1625211,missing,5,5/1/13,MCAS,MCAS Math,Math,5,Performance Level,Level,4-P,Scaled Score,Scale,258,CPI,Scale,100,,,
373737,1625211,missing,5,6/1/13,MCAS,MCAS Science,Science,5,Performance Level,Level,4-P,Scaled Score,Scale,246,CPI,Scale,100,,,
373737,1399745,missing,5,4/1/13,MCAS,MCAS ELA,ELA,5,Performance Level,Level,4-P,Scaled Score,Scale,256,CPI,Scale,100,,,
373737,1399745,missing,5,5/1/13,MCAS,MCAS Math,Math,5,Performance Level,Level,4-P,Scaled Score,Scale,256,CPI,Scale,100,,,
373737,1399745,missing,5,6/1/13,MCAS,MCAS Science,Science,5,Performance Level,Level,4-P,Scaled Score,Scale,258,CPI,Scale,100,,,
373737,1794962,missing,5,4/1/13,MCAS,MCAS ELA,ELA,5,Performance Level,Level,4-P,Scaled Score,Scale,250,CPI,Scale,100,,,
373737,1794962,missing,5,5/1/13,MCAS,MCAS Math,Math,5,Performance Level,Level,5-A,Scaled Score,Scale,264,CPI,Scale,100,,,
373737,1794962,missing,5,6/1/13,MCAS,MCAS Science,Science,5,Performance Level,Level,5-A,Scaled Score,Scale,260,CPI,Scale,100,,,
373737,1273381,missing,5,4/1/13,MCAS,MCAS ELA,ELA,5,Performance Level,Level,5-A,Scaled Score,Scale,276,CPI,Scale,100,,,
373737,1273381,missing,5,5/1/13,MCAS,MCAS Math,Math,5,Performance Level,Level,5-A,Scaled Score,Scale,266,CPI,Scale,100,,,
373737,1273381,missing,5,6/1/13,MCAS,MCAS Science,Science,5,Performance Level,Level,5-A,Scaled Score,Scale,260,CPI,Scale,100,,,
373737,1657529,missing,5,4/1/13,MCAS,MCAS ELA,ELA,5,Performance Level,Level,3-NI,Scaled Score,Scale,230,CPI,Scale,75,,,
373737,1657529,missing,5,5/1/13,MCAS,MCAS Math,Math,5,Performance Level,Level,3-NI,Scaled Score,Scale,220,CPI,Scale,50,,,
373737,1657529,missing,5,6/1/13,MCAS,MCAS Science,Science,5,Performance Level,Level,3-NI,Scaled Score,Scale,220,CPI,Scale,50,,,
373737,1572557,missing,5,4/1/13,MCAS,MCAS ELA,ELA,5,Performance Level,Level,5-A,Scaled Score,Scale,262,CPI,Scale,100,,,
373737,1572557,missing,5,5/1/13,MCAS,MCAS Math,Math,5,Performance Level,Level,4-P,Scaled Score,Scale,258,CPI,Scale,100,,,
373737,1572557,missing,5,6/1/13,MCAS,MCAS Science,Science,5,Performance Level,Level,5-A,Scaled Score,Scale,268,CPI,Scale,100,,,
373737,1807856,missing,5,4/1/13,MCAS,MCAS ELA,ELA,5,Performance Level,Level,5-A,Scaled Score,Scale,276,CPI,Scale,100,,,
373737,1807856,missing,5,5/1/13,MCAS,MCAS Math,Math,5,Performance Level,Level,5-A,Scaled Score,Scale,268,CPI,Scale,100,,,
